StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-111_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-111_muscleAligned.sortedByCoord.out.bam,0.00517989785241,0.0450220038981,0.0106326856035,0.0129989489358,0.00462190990714,0.0283080747057
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-112_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-112_bloodAligned.sortedByCoord.out.bam,0.00862272967447,0.115680451088,0.0118158723522,0.0171137818236,0.00714851239926,0.0437187391807
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-122_blood,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-122_bloodAligned.sortedByCoord.out.bam,0.00791736118122,0.137932121578,0.0107380698508,0.0122565958729,0.00673168339065,0.0408947684716
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-119_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-119_muscleAligned.sortedByCoord.out.bam,0.00560202260749,0.0440756424622,0.0120938953353,0.0144942798551,0.00476090615914,0.0313858002116
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-97_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-97_muscleAligned.sortedByCoord.out.bam,0.00590898984836,0.0604875407288,0.00928117350498,0.012908620446,0.00503445998248,0.0355969909307
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-97_blood,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-97_bloodAligned.sortedByCoord.out.bam,0.00800997681584,0.107217147097,0.0115039941,0.0136046933789,0.00558342852145,0.0377085820278
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-126_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-126_muscleAligned.sortedByCoord.out.bam,0.00492652312325,0.0445547126676,0.0122215915568,0.0137931742477,0.00454275038445,0.0289310984849
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-122_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-122_muscleAligned.sortedByCoord.out.bam,0.00575618730339,0.0539003108945,0.0089193816929,0.0131819700789,0.00535527049504,0.0342773897768
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-98_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-98_bloodAligned.sortedByCoord.out.bam,0.00413617568486,0.044619358759,0.0084774021973,0.0152959612491,0.00394774872579,0.0255767457983
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-128_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-128_spleenAligned.sortedByCoord.out.bam,0.0105740879041,0.0753343514524,0.0148990476777,0.0167712957729,0.0092529780933,0.0537918970438
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-87_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-87_spleenAligned.sortedByCoord.out.bam,0.0087091606192,0.0645651069894,0.0130837978994,0.0144057972174,0.00829281131433,0.0480463293697
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-87_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-87_muscleAligned.sortedByCoord.out.bam,0.00555506005791,0.0439943675686,0.0105812307083,0.0125464838427,0.00500802007512,0.0286640279366
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-90_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-90_spleenAligned.sortedByCoord.out.bam,0.00862759397857,0.0617957003287,0.0125700472852,0.0142438560336,0.00753116093974,0.0456961281958
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-96_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-96_spleenAligned.sortedByCoord.out.bam,0.00882240380142,0.0728691754024,0.0129015840362,0.0143009409246,0.00746796701382,0.0469286890665
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-91_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-91_bloodAligned.sortedByCoord.out.bam,0.00386624911176,0.0817516054211,0.00829243222237,0.0149362854166,0.00372821017478,0.0213678917709
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-95_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-95_muscleAligned.sortedByCoord.out.bam,0.00649065881997,0.0453047273926,0.0116673373977,0.0133459101019,0.00481070839268,0.029408856382
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-91_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-91_spleenAligned.sortedByCoord.out.bam,0.00819890965769,0.0687059637641,0.0115270978606,0.0130772219116,0.00656682679984,0.0417708175807
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-126_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-126_spleenAligned.sortedByCoord.out.bam,0.0083525462132,0.0656254351904,0.0115682622009,0.0137482608886,0.00761277361362,0.0448022031568
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-111_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-111_spleenAligned.sortedByCoord.out.bam,0.00800597500219,0.0641122230973,0.0117303200217,0.0139987691924,0.00768817946957,0.0448711390344
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-95_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-95_bloodAligned.sortedByCoord.out.bam,0.00359588387012,0.0419055786636,0.00747839710699,0.0126820626764,0.00372906618695,0.02339385321
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-96_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-96_bloodAligned.sortedByCoord.out.bam,0.00340414096043,0.0475685066847,0.00717248148807,0.0127007804622,0.00365282419772,0.0241676391925
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-114_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-114_muscleAligned.sortedByCoord.out.bam,0.00570354398344,0.0445006560766,0.0105477406147,0.0135336928857,0.00456905568561,0.0292272588269
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-82_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-82_bloodAligned.sortedByCoord.out.bam,0.00388265304319,0.151891612023,0.00809078023229,0.015597305832,0.00410402169949,0.0250977355398
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-90_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-90_bloodAligned.sortedByCoord.out.bam,0.00358033515893,0.0446028650924,0.00764634572005,0.0136696541232,0.00364544488664,0.023903454991
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-114_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-114_spleenAligned.sortedByCoord.out.bam,0.00868018663936,0.0679019440388,0.012916861881,0.0144055758034,0.00816377328679,0.0469706576691
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-128_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-128_muscleAligned.sortedByCoord.out.bam,0.00507907647043,0.0403667819411,0.0115935774507,0.0160522541938,0.00439878653136,0.0281747804079
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-98_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-98_spleenAligned.sortedByCoord.out.bam,0.00843192207777,0.0697141270978,0.0125393565486,0.013549977222,0.00705798080331,0.0439784886568
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-127_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-127_bloodAligned.sortedByCoord.out.bam,0.00781411080901,0.125560843081,0.0110200930593,0.0141850144549,0.00599065622888,0.0392648902149
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-123_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-123_bloodAligned.sortedByCoord.out.bam,0.00311186591609,0.0620250243625,0.0073041344472,0.0112480733048,0.00341456856298,0.0227960237127
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-104_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-104_muscleAligned.sortedByCoord.out.bam,0.00621307297834,0.0534887168207,0.00966358299696,0.0136801717151,0.0053222618871,0.03652245511
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-87_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-87_bloodAligned.sortedByCoord.out.bam,0.00341233718606,0.0498925686039,0.00716093904745,0.0150083522491,0.0037091883847,0.0231598130648
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-107_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-107_muscleAligned.sortedByCoord.out.bam,0.00574150160362,0.0363000160538,0.0101209660739,0.0136634078917,0.00437029396186,0.0289924811029
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-113_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-113_muscleAligned.sortedByCoord.out.bam,0.00583739442441,0.0624243555486,0.00961055816046,0.011641095956,0.00520364647659,0.0347856118685
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-111_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-111_bloodAligned.sortedByCoord.out.bam,0.00345620147322,0.0364612251837,0.00853480624472,0.0122799368558,0.00354915868686,0.0244366140036
