StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-30_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180518.A-PB-30_muscleAligned.sortedByCoord.out.bam,0.00444892826627,0.0498197243903,0.0107369333485,0.0132815032199,0.00486596032796,0.0307351412339
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-19_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-19_muscleAligned.sortedByCoord.out.bam,0.00567885059728,0.0606792021448,0.00941787501766,0.0136232637439,0.00487292289459,0.0359706436598
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-17_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-17_muscleAligned.sortedByCoord.out.bam,0.00558224177247,0.0588245433486,0.00847826313693,0.0122173293388,0.00471051846299,0.0326976016078
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-24_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-24_muscleAligned.sortedByCoord.out.bam,0.00577812553638,0.0616943242779,0.00886776209343,0.0124861733905,0.00476987772103,0.0345631611431
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-25_blood,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180508.A-PB-25_bloodAligned.sortedByCoord.out.bam,0.00308311703789,0.0466757692761,0.00779999803358,0.0123436065705,0.00345749653281,0.0220931268449
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-31_blood,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180508.A-PB-31_bloodAligned.sortedByCoord.out.bam,0.00342063824652,0.034741810825,0.0082321705146,0.0139211335108,0.00371148623992,0.0228816431026
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-32_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-32_muscleAligned.sortedByCoord.out.bam,0.00631625397358,0.0590717020588,0.0102412425719,0.013337930561,0.00496011025548,0.0364997209389
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-19_blood,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190828.B-PB-19_bloodAligned.sortedByCoord.out.bam,0.00652873976341,0.0426084725235,0.00945736335993,0.0129480445429,0.00535718721108,0.0341992793342
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-18_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180518.A-PB-18_muscleAligned.sortedByCoord.out.bam,0.00475594926934,0.0467739808094,0.00921041546834,0.0135488598799,0.00454441468197,0.0264280629363
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-30_spleen,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-30_spleenAligned.sortedByCoord.out.bam,0.00950678683059,0.0715308023072,0.0130303943402,0.0144187838431,0.00844875785505,0.0502639182042
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-31_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180518.A-PB-31_muscleAligned.sortedByCoord.out.bam,0.00469343192853,0.0443049005805,0.0117669351333,0.0115507656149,0.00568023770124,0.0279884874393
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-31_spleen,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-31_spleenAligned.sortedByCoord.out.bam,0.00828090445242,0.0610331889685,0.0115614802809,0.012957756675,0.00663212922544,0.0433090219418
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-23_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180518.A-PB-23_muscleAligned.sortedByCoord.out.bam,0.00618675758909,0.046821879069,0.0123008050648,0.0152357786981,0.00573552007583,0.0320113300708
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-25_spleen,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-25_spleenAligned.sortedByCoord.out.bam,0.00949120239064,0.0848439242788,0.0125079242737,0.0142188986454,0.00808602504486,0.0485486795335
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-27_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20180518.A-PB-27_muscleAligned.sortedByCoord.out.bam,0.00443545010261,0.0475740553118,0.010043356642,0.0120447594386,0.00405978438485,0.0272958938872
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-24_blood,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190828.B-PB-24_bloodAligned.sortedByCoord.out.bam,0.00723602102642,0.0900408730611,0.010423081671,0.0130056458778,0.00615063375703,0.0378151359964
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-28_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-28_muscleAligned.sortedByCoord.out.bam,0.00610793367167,0.064808589544,0.00961341501935,0.0131533357164,0.00516125058093,0.0355275337815
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-22_muscle,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-22_muscleAligned.sortedByCoord.out.bam,0.00565735975359,0.0560523552353,0.00902378958092,0.0120139384503,0.00503009497925,0.0347282895024
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-22_blood,/home/ubuntu/Bulk_RNAseq/aei/8wpi/bam/20190821.B-PB-22_bloodAligned.sortedByCoord.out.bam,0.00667043184839,0.0765278039775,0.010331047294,0.0128231341823,0.00565865973573,0.0364268096748
